timestamp,Basel Temperature [2 m elevation corrected],Basel Growing Degree Days [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20230215T0500,-1.1897546,0,5.8603754,132.51044
20230215T0600,-1.0897546,0,6.618519,135
20230215T0700,-1.0797546,0,6.4096174,141.84277
20230215T0800,-1.4397546,0,6.696387,143.74615
20230215T0900,-1.3297546,0,6.638072,139.3987
20230215T1000,0.2702454,0,6.9153743,141.34018
20230215T1100,1.8902454,0,5.904439,142.4314
20230215T1200,4.2802453,0,5.1919937,146.30994
20230215T1300,7.130245,0,5.154415,155.22485
20230215T1400,8.860246,0,4.198285,149.03624
20230215T1500,10.190246,0.007926901,3.7064266,150.94539
20230215T1600,11.370245,0.057093542,3.396233,147.99461
20230215T1700,11.100245,0.04584356,5.154415,155.22485
20230215T1800,8.420245,0,5.815978,158.1986
20230215T1900,3.0102453,0,5.634891,153.43495
20230215T2000,2.3802454,0,4.3498964,155.55605
20230215T2100,1.4102454,0,4.3498964,155.55605
20230215T2200,0.8002454,0,5.1919937,146.30994
20230215T2300,0.5602454,0,5.6233797,140.19443
20230216T0000,0.4302454,0,5.3999996,143.1301
20230216T0100,-0.04975462,0,5.495161,148.3925
20230216T0200,-0.47975457,0,4.829907,153.43495
20230216T0300,-0.6797546,0,4.1046314,164.74487
20230216T0400,-0.61975455,0,4.802999,167.00539
20230216T0500,-0.48975456,0,5.1544156,167.90524
20230216T0600,-0.5397546,0,5.1544156,167.90524
20230216T0700,-0.89975464,0,4.802999,167.00539
20230216T0800,-0.9397546,0,4.802999,167.00539
20230216T0900,-0.97975457,0,5.2416787,164.0546
20230216T1000,0.9102454,0,6.725354,164.47589
20230216T1100,4.5302453,0,6.725354,164.47589
20230216T1200,7.1802454,0,6.519877,173.6598
20230216T1300,9.880245,0,6.849467,183.01279
20230216T1400,11.700245,0.07084354,7.6367526,188.1301
20230216T1500,13.070246,0.1279269,7.172949,197.52557
20230216T1600,13.630245,0.15126021,4.73506,188.74615
20230216T1700,13.820246,0.1591769,6.9899354,168.11134
20230216T1800,11.640245,0.06834356,7.9526596,174.80557
20230216T1900,9.300245,0,6.8399997,180
20230216T2000,9.020246,0,5.4119864,176.18593
20230216T2100,8.970245,0,5.4119864,176.18593
20230216T2200,8.630245,0,6.130579,183.36646
20230216T2300,7.9502454,0,6.87779,186.009
20230217T0000,8.3102455,0,6.5693827,189.46233
20230217T0100,7.730245,0,6.87779,186.009
20230217T0200,7.7002454,0,6.87779,186.009
20230217T0300,7.7002454,0,7.6367526,188.1301
20230217T0400,8.140245,0,8.825508,191.7683
20230217T0500,8.840245,0,9.107359,198.43495
20230217T0600,9.080245,0,9.693296,201.8014
20230217T0700,9.120245,0,9.983106,205.641
20230217T0800,9.220245,0,9.511088,209.47589
20230217T0900,9.290245,0,10.1887,212.00539
20230217T1000,10.040245,0.001676877,11.019764,218.3675
20230217T1100,11.090245,0.045426887,11.200571,225
20230217T1200,11.500245,0.062510215,10.383987,213.69006
20230217T1300,12.140245,0.08917689,10.799999,216.8699
20230217T1400,12.820246,0.11751024,11.457958,226.27303
20230217T1500,13.100245,0.1291769,9.449572,229.63547
20230217T1600,13.260245,0.13584356,9.422101,226.54816
20230217T1700,13.390245,0.14126022,9.686609,221.98721
20230217T1800,13.040245,0.12667687,8.669949,221.63354
20230217T1900,12.370245,0.09876021,8.209263,217.87498
20230217T2000,11.730246,0.07209357,8.891343,211.75949
20230217T2100,11.160245,0.04834354,8.587338,213.02386
20230217T2200,10.970245,0.04042689,7.289445,212.90524
20230217T2300,10.980246,0.040843565,7.10031,210.46555
20230218T0000,10.690246,0.028760234,6.696387,216.25385
20230218T0100,10.5602455,0.023343563,7.289445,212.90524
20230218T0200,10.580245,0.024176875,8.287822,214.38034
20230218T0300,10.330245,0.013760209,8.0899935,212.27565
20230218T0400,10.220245,0.00917689,8.217153,208.81079
20230218T0500,10.190246,0.007926901,8.534353,207.64598
20230218T0600,10.290245,0.012093544,8.699793,204.44395
20230218T0700,10.360246,0.015010238,9.693296,201.8014
20230218T0800,10.5602455,0.023343563,10.028439,201.0375
20230218T0900,10.680245,0.028343558,10.163227,202.9321
20230218T1000,11.050245,0.04376022,12.594856,210.96376
20230218T1100,11.760245,0.07334355,13.608762,217.47618
20230218T1200,12.580245,0.10751021,15.9134655,232.35239
20230218T1300,13.450245,0.1437602,18.58451,238.46521
20230218T1400,14.150246,0.1729269,20.288164,242.52557
20230218T1500,14.690246,0.1954269,17.87718,244.98312
20230218T1600,15.0602455,0.21084356,18.331741,250.49756
20230218T1700,14.930245,0.20542689,15.509274,248.1986
20230218T1800,14.350245,0.18126023,12.768586,248.49857
20230218T1900,13.400246,0.1416769,10.163227,247.0679
20230218T2000,12.850245,0.11876023,8.534353,242.35403
20230218T2100,12.110246,0.0879269,8.287822,235.61966
20230218T2200,12.130245,0.08876022,7.9932966,234.16235
20230218T2300,11.790245,0.074593544,7.491114,234.78241
20230219T0000,11.090245,0.045426887,8.287822,235.61966
20230219T0100,10.690246,0.028760234,8.78872,235.00798
20230219T0200,9.980246,0,8.669949,228.36647
20230219T0300,9.530245,0,9.178235,228.17984
20230219T0400,9.240245,0,11.019764,231.63252
20230219T0500,9.100245,0,12.538134,230.82635
20230219T0600,9.260245,0,13.104198,232.8153
20230219T0700,9.370245,0,12.24,241.92752
20230219T0800,9.570246,0,11.91812,244.98311
20230219T0900,9.410245,0,11.440979,245.85446
20230219T1000,9.340245,0,11.440979,245.85446
20230219T1100,9.780245,0,15.256526,250.70996
20230219T1200,10.670245,0.027926883,13.441071,262.30396
20230219T1300,11.140245,0.047510225,13.32,270
20230219T1400,11.240245,0.05167687,14.044615,271.4688
20230219T1500,11.070246,0.044593573,14.561099,278.53076
20230219T1600,11.090245,0.045426887,12.371645,278.3659
20230219T1700,11.030245,0.042926867,11.212135,275.52753
20230219T1800,10.670245,0.027926883,7.5685663,267.27368
20230219T1900,9.930245,0,6.151683,249.44395
20230219T2000,8.8102455,0,6.28713,246.37064
20230219T2100,8.5602455,0,6.193674,234.46233
20230219T2200,8.120246,0,5.6233797,230.19443
20230219T2300,8.050245,0,5.904439,217.5686
20230220T0000,7.7202454,0,6.696387,216.25385
20230220T0100,6.920245,0,4.829907,206.56505
20230220T0200,7.130245,0,4.896529,197.10272
20230220T0300,6.2202454,0,4.802999,192.99461
20230220T0400,5.380245,0,4.379589,189.46233
20230220T0500,4.5402455,0,4.6938252,184.39871
20230220T0600,3.6802454,0,5.04,180
20230220T0700,2.9302454,0,4.0249224,169.69516
20230220T0800,2.7502456,0,4.1046314,164.74487
20230220T0900,2.3002453,0,3.8773184,158.1986
20230220T1000,4.3402452,0,4.5536795,161.56505
20230220T1100,7.290245,0,3.319036,167.47119
20230220T1200,9.860246,0,3.96,180
20230220T1300,11.920245,0.08001021,4.0249224,190.30484
20230220T1400,13.400246,0.1416769,4.452954,194.03624
20230220T1500,14.570246,0.1904269,3.8773184,201.8014
20230220T1600,15.370245,0.2237602,3.563818,225
20230220T1700,15.650246,0.2354269,2.9024127,240.25513
20230220T1800,14.850245,0.20209356,2.0991426,210.96376
20230220T1900,13.330245,0.13876021,3.2599385,186.3402
20230220T2000,10.150246,0.006260236,2.52,180
20230220T2100,8.860246,0,3.6179552,174.28941
20230220T2200,5.940245,0,5.1544156,167.90524
20230220T2300,4.5702453,0,4.2136917,160.01689
20230221T0000,3.3902454,0,4.0249224,169.69516
20230221T0100,3.1602454,0,3.8773184,158.1986
20230221T0200,2.7802453,0,3.8773184,158.1986
20230221T0300,2.0502453,0,3.7585104,163.30075
20230221T0400,1.4702454,0,3.4152596,161.56505
20230221T0500,1.1902454,0,2.6208394,164.0546
20230221T0600,0.8502454,0,3.219938,153.43495
20230221T0700,0.7902454,0,3.396233,147.99461
20230221T0800,0.5402454,0,3.6,143.1301
20230221T0900,0.7202454,0,4.3349743,138.36646
20230221T1000,3.6502452,0,5.6233797,129.80557
20230221T1100,7.1802454,0,4.5820518,135
20230221T1200,9.780245,0,5.1165614,140.71059
20230221T1300,12.380245,0.09917688,4.5820518,135
20230221T1400,14.280245,0.17834353,5.1165614,129.2894
20230221T1500,15.610246,0.23376024,4.6102495,128.6598
20230221T1600,16.300245,0.2625102,4.1046314,127.874985
20230221T1700,16.640245,0.2766769,3.219938,116.56505
20230221T1800,15.510245,0.22959356,3.2399998,89.99999
20230221T1900,12.980246,0.1241769,3.2599385,83.65981
20230221T2000,9.5602455,0,3.4152596,108.434944
20230221T2100,6.1802454,0,3.8939953,123.69006
20230221T2200,5.3502455,0,3.396233,122.00538
20230221T2300,4.9502454,0,3.096837,125.537674
20230222T0000,4.2102456,0,2.8116899,140.19443
20230222T0100,4.0902452,0,3.8268526,131.18591
20230222T0200,3.7502456,0,4.1046314,127.874985
20230222T0300,2.8602452,0,4.072935,135
20230222T0400,2.5402455,0,3.8268526,138.81407
20230222T0500,2.0702453,0,4.1046314,142.12502
20230222T0600,1.7502455,0,4.6102495,141.34018
20230222T0700,1.9202454,0,4.198285,149.03624
20230222T0800,2.0002456,0,4.510787,151.38954
20230222T0900,2.0602455,0,4.3498964,155.55605
20230222T1000,3.8902454,0,5.1544156,167.90524
20230222T1100,7.0502453,0,4.68,180
20230222T1200,9.8102455,0,5.8048253,209.74489
20230222T1300,11.650246,0.06876024,8.913181,226.63658
20230222T1400,12.570246,0.10709357,10.296251,233.53076
20230222T1500,13.130245,0.13042688,12.10157,239.62088
20230222T1600,13.230246,0.13459356,12.864649,252.07208
20230222T1700,12.990245,0.12459353,10.1376915,263.8845
20230222T1800,12.140245,0.08917689,7.69592,259.2157
20230222T1900,11.100245,0.04584356,5.634891,243.43495
20230222T2000,10.700245,0.02917687,5.3517847,222.27368
20230222T2100,10.160245,0.006676873,5.1919937,213.69006
20230222T2200,9.820246,0,4.452954,194.03624
20230222T2300,9.610246,0,4.3349743,175.23636
20230223T0000,9.500245,0,4.452954,194.03624
20230223T0100,9.220245,0,4.802999,192.99461
20230223T0200,9.070246,0,3.96,180
20230223T0300,8.470245,0,3.6179552,174.28941
20230223T0400,8.140245,0,2.9024127,150.25511
20230223T0500,7.690245,0,2.8116899,140.19443
20230223T0600,7.710245,0,3.8268526,138.81407
20230223T0700,7.650245,0,3.8268526,138.81407
20230223T0800,7.710245,0,3.8268526,138.81407
20230223T0900,8.000245,0,4.3349743,131.63353
20230223T1000,8.920245,0,4.8433046,138.01279
20230223T1100,9.780245,0,3.6,143.1301
20230223T1200,11.480246,0.0616769,4.3498964,155.55605
20230223T1300,12.440246,0.1016769,5.7599998,180
20230223T1400,13.170245,0.13209355,5.0142193,201.0375
20230223T1500,13.550245,0.14792688,3.6,216.8699
20230223T1600,13.700245,0.15417688,2.9024127,240.25513
20230223T1700,13.830245,0.15959354,2.0991426,300.96378
20230223T1800,13.250245,0.13542688,3.096837,324.46234
20230223T1900,10.0602455,0.00251023,6.489992,356.8202
20230223T2000,8.730246,0,6.989936,34.508514
20230223T2100,8.090245,0,5.6002855,44.999985
20230223T2200,7.5302453,0,5.0911684,44.999985
20230223T2300,7.0502453,0,4.5820518,44.999985
20230224T0000,5.980245,0,4.8965297,36.027374
20230224T0100,4.5702453,0,2.0991426,59.036232
20230224T0200,4.0202456,0,1.8,53.130096
20230224T0300,3.7902455,0,1.5273507,44.999985
20230224T0400,4.2202454,0,2.1897945,80.537674
20230224T0500,4.690245,0,2.5455842,98.1301
20230224T0600,4.860245,0,2.0991426,120.96376
20230224T0700,5.0702453,0,2.3051248,128.6598
20230224T0800,5.360245,0,2.9024127,150.25511
20230224T0900,5.2602453,0,2.7416782,156.8014
20230224T1000,5.920245,0,2.0991426,149.03624
20230224T1100,7.1002455,0,1.609969,153.43495
20230224T1200,8.730246,0,3.5455887,113.96249
20230224T1300,10.510245,0.021260222,2.5959969,213.69006
20230224T1400,12.080245,0.08667687,5.1165614,230.7106
20230224T1500,12.990245,0.12459353,5.8048253,240.25513
20230224T1600,13.190246,0.1329269,5.771239,273.57632
20230224T1700,13.380245,0.14084356,7.928178,267.39746
20230224T1800,12.470245,0.10292689,4.6800003,247.38014
20230224T1900,11.130245,0.04709355,6.1305785,229.76364
20230224T2000,10.360246,0.015010238,5.8603754,227.48956
20230224T2100,9.510245,0,5.8603754,222.51045
20230224T2200,9.530245,0,5.4477882,262.40536
20230224T2300,9.670245,0,5.0911684,278.1301
20230225T0000,9.300245,0,8.714677,321.70984
20230225T0100,8.410246,0,10.495713,337.83365
20230225T0200,7.3302455,0,5.8603754,349.38034
20230225T0300,6.4902453,0,3.8939953,303.69006
20230225T0400,6.440245,0,3.6,323.13013
20230225T0500,6.0502453,0,4.896529,342.89728
20230225T0600,5.8002453,0,3.4152596,341.56506
20230225T0700,5.360245,0,4.198285,329.03625
20230225T0800,5.110245,0,4.510787,298.61047
20230225T0900,4.880245,0,2.8116899,309.80557
20230225T1000,5.3202453,0,5.1919937,326.30994
20230225T1100,5.7802453,0,7.754637,338.1986
20230225T1200,6.110245,0,8.12197,347.19574
20230225T1300,5.860245,0,9.178235,348.69006
20230225T1400,6.020245,0,10.041354,345.46555
20230225T1500,5.6202455,0,14.512064,352.875
20230225T1600,5.4102454,0,12.620554,356.7295
20230225T1700,5.3902454,0,12.261158,3.3664398
20230225T1800,5.270245,0,11.304229,9.1623535
20230225T1900,4.630245,0,8.311245,4.9697266
20230225T2000,3.7902455,0,6.130579,3.3664398
20230225T2100,2.2702456,0,6.130579,3.3664398
20230225T2200,1.8302454,0,7.9932976,7.765167
20230225T2300,1.7602454,0,9.605998,12.994629
20230226T0000,1.9902455,0,9.114471,9.090271
20230226T0100,1.7502455,0,12.371645,8.365875
20230226T0200,1.3502455,0,12.371645,8.365875
20230226T0300,0.9202454,0,12.57426,13.240509
20230226T0400,0.22024539,0,12.864649,17.927917
20230226T0500,-0.05975461,0,12.181625,18.970398
20230226T0600,-0.4397546,0,13.32,18.924637
20230226T0700,-0.76975465,0,13.207634,17.44719
20230226T0800,-0.98975456,0,14.145756,14.743561
20230226T0900,-1.0497546,0,14.587776,15.751175
20230226T1000,-0.1297546,0,18.86139,23.629364
20230226T1100,0.64024544,0,22.97522,35.433304
20230226T1200,1.1402454,0,23.219301,29.744873
20230226T1300,1.4702454,0,24.192429,36.528854
20230226T1400,1.8902454,0,24.063513,38.927536
20230226T1500,1.9202454,0,25.305208,39.805573
20230226T1600,1.8502454,0,26.932714,37.94214
20230226T1700,1.7902454,0,29.301876,42.510437
20230226T1800,1.7302454,0,26.493652,42.797394
20230226T1900,1.4702454,0,23.277834,39.35173
20230226T2000,1.2202454,0,22.104116,37.05652
20230226T2100,1.1602454,0,22.322903,37.79393
20230226T2200,1.2202454,0,22.26477,39.09384
20230226T2300,1.0802454,0,22.725668,40.50284
20230227T0000,0.89024544,0,20.240198,38.50064
20230227T0100,0.7502454,0,21.096123,36.674347
20230227T0200,0.7002454,0,22.45315,41.099487
20230227T0300,0.5902454,0,21.38897,43.636063
20230227T0400,0.35024542,0,20.111729,45.72522
20230227T0500,0.3002454,0,21.407139,47.726303
20230227T0600,0.14024541,0,20.620804,45.70732
20230227T0700,0.020245433,0,20.371038,46.4321
20230227T0800,-0.09975457,0,21.986542,50.31453
20230227T0900,0.050245404,0,21.028437,51.95294
20230227T1000,0.6802454,0,21.252197,51.1886
20230227T1100,1.4602454,0,22.039528,51.632507
20230227T1200,1.9502454,0,21.599998,53.130096
20230227T1300,2.4002454,0,22.366402,56.82148
20230227T1400,2.7102456,0,23.188583,62.241455
20230227T1500,2.8602452,0,20.456745,61.63095
20230227T1600,2.8302455,0,22.238562,60.945396
20230227T1700,2.7902455,0,20.140705,61.14434
20230227T1800,2.5602455,0,17.595861,59.237274
20230227T1900,2.1602454,0,14.618837,52.001266
20230227T2000,1.8702455,0,14.565548,50.013107
20230227T2100,1.3102454,0,14.021525,48.122116
20230227T2200,0.9502454,0,12.984975,43.876694
20230227T2300,0.5602454,0,12.538134,39.173645
20230228T0000,0.11024541,0,9.983106,25.640991
20230228T0100,-0.2697546,0,9.028754,23.49855
20230228T0200,-0.46975458,0,9.227524,20.55603
20230228T0300,-0.61975455,0,10.365251,20.323135
20230228T0400,-0.7097546,0,10.703569,19.653809
20230228T0500,-0.5597546,0,9.693296,21.801407
20230228T0600,-0.62975454,0,9.983106,25.640991
20230228T0700,-0.7897546,0,9.83268,23.749481
20230228T0800,-0.98975456,0,10.30883,24.775131
20230228T0900,-0.7197546,0,9.504273,24.623566
20230228T1000,-0.24975461,0,10.495713,30.963745
20230228T1100,0.3302454,0,11.966954,46.218872
20230228T1200,1.0902455,0,10.787993,25.709946
20230228T1300,1.7702454,0,10.233123,39.2894
20230228T1400,2.5202456,0,10.739832,50.440323
20230228T1500,2.5402455,0,10.97262,48.990906
20230228T1600,2.7202454,0,11.457958,43.726974
20230228T1700,2.7802453,0,12.496718,48.503525
20230228T1800,2.8302455,0,11.720751,47.489548
20230228T1900,1.6102453,0,7.9932966,35.837646
20230228T2000,0.23024541,0,6.9247384,27.897263
20230228T2100,-0.4397546,0,7.5942082,31.42955
20230228T2200,-0.89975464,0,7.5942082,31.42955
20230228T2300,-1.3497546,0,7.5942082,31.42955
20230301T0000,-1.4097546,0,5.6002855,44.999985
20230301T0100,-1.4297546,0,5.315336,61.699234
20230301T0200,-1.4297546,0,6.989936,34.508514
20230301T0300,-1.6297547,0,6.6087217,29.357742
20230301T0400,-1.6397547,0,7.5170207,16.69925
20230301T0500,-1.7497545,0,8.089993,20.854446
20230301T0600,-1.8297547,0,7.729527,27.75853
20230301T0700,-1.6197547,0,7.24486,26.565033
20230301T0800,-1.6097547,0,6.9527545,21.250488
20230301T0900,-0.24975461,0,8.049845,26.565033
20230301T1000,0.5902454,0,9.19939,30.579224
20230301T1100,1.5002453,0,11.200571,44.999985
20230301T1200,2.3602452,0,7.653705,48.81407
20230301T1300,3.1702452,0,7.7043357,52.594643
20230301T1400,4.1002455,0,8.217153,61.18921
20230301T1500,4.5402455,0,8.913181,46.636566
20230301T1600,4.880245,0,9.422101,46.54814
20230301T1700,4.980245,0,9.793059,53.97262
20230301T1800,4.650245,0,7.7043357,52.594643
20230301T1900,3.5102453,0,6.8777895,42.87889
20230301T2000,2.8302455,0,7.386582,46.97493
20230301T2100,2.4402454,0,6.792466,57.994614
20230301T2200,1.8502454,0,5.8603754,47.489548
20230301T2300,1.1502454,0,5.495161,31.607498
20230302T0000,1.8702455,0,3.6,36.86989
20230302T0100,1.3102454,0,2.8116899,39.805573
20230302T0200,0.7902454,0,3.2399998,89.99999
20230302T0300,0.7402454,0,2.5455842,44.999985
20230302T0400,1.1402454,0,4.73506,8.74614
20230302T0500,1.5802454,0,4.39436,34.99202
20230302T0600,1.3702455,0,2.8116899,39.805573
20230302T0700,1.1902454,0,1.484318,345.96375
20230302T0800,0.8302454,0,1.8,323.13013
20230302T0900,1.1102455,0,0.35999998,270
20230302T1000,1.6102453,0,1.1384199,71.56504
20230302T1100,2.3402452,0,2.8116899,50.194427
20230302T1200,3.4402456,0,1.4399999,270
20230302T1300,4.1602454,0,2.0991426,210.96376
20230302T1400,4.9902453,0,3.319036,220.6013
20230302T1500,5.730245,0,3.7585104,253.30075
20230302T1600,6.040245,0,3.6,306.8699
20230302T1700,6.3202453,0,4.0249224,333.43497
20230302T1800,5.8702455,0,4.6938252,4.398697
20230302T1900,4.4702454,0,5.495161,31.607498
20230302T2000,2.7702456,0,7.2,36.86989
20230302T2100,3.6002455,0,6.4096174,38.157227
20230302T2200,2.9102454,0,5.8048253,29.744873
20230302T2300,2.4902453,0,5.315336,28.30075
20230303T0000,1.3002454,0,1.0182338,135
20230303T0100,0.7502454,0,3.096837,144.46231
20230303T0200,0.030245423,0,3.319036,130.60129
20230303T0300,0.000245392,0,2.5455842,135
20230303T0400,0.3302454,0,1.835647,168.69006
20230303T0500,0.2802454,0,2.8799999,180
20230303T0600,0.040245414,0,2.968636,165.96376
20230303T0700,0.22024539,0,1.609969,153.43495
20230303T0800,0.7902454,0,2.3051248,141.34018
20230303T0900,0.88024545,0,1.8,126.869896
20230303T1000,1.9602454,0,1.1384199,108.434944
20230303T1100,2.5802455,0,1.2979984,33.690063
20230303T1200,3.8602452,0,2.9024127,29.744873
20230303T1300,5.130245,0,4.072935,44.999985
20230303T1400,6.5702453,0,5.6002855,44.999985
20230303T1500,7.7202454,0,7.145796,40.914368
20230303T1600,8.380245,0,7.9932966,35.837646
20230303T1700,8.330246,0,6.830519,18.434952
20230303T1800,8.150246,0,4.452954,345.96375
20230303T1900,7.8002453,0,5.95906,334.98312
20230303T2000,6.7802453,0,6.9527545,338.7495
20230303T2100,5.7002454,0,7.69592,349.2157
20230303T2200,4.6602454,0,6.87779,353.991
20230303T2300,4.0302453,0,6.489992,3.1798248
20230304T0000,3.3002453,0,6.87779,353.991
20230304T0100,2.8602452,0,6.4799995,360
20230304T0200,2.8002453,0,5.5887027,14.931412
20230304T0300,2.1802454,0,4.2136917,19.983109
20230304T0400,1.8502454,0,4.5536795,18.434952
20230304T0500,1.6202455,0,5.8603754,10.619659
20230304T0600,1.1802454,0,6.519877,6.340164
20230304T0700,0.3202454,0,5.937272,14.03624
20230304T0800,-0.5497546,0,3.8939953,33.690063
